pair_id,design_id,operational_id,Hnode,Hlink,hashrate_concentration,validator_count,number_of_attackers,block_creation_interval,max_block_size,inbound_connections,outbound_connections
21183,212,83,0.475,0.075,0.6425,580,27,936,6.029101533,119,6
21184,212,84,0.07,0.2925,0.47,427,55,936,6.029101533,119,6
21185,212,85,0.1975,0.275,0.275,457,111,936,6.029101533,119,6
21186,212,86,0.315,0.2125,0.68,418,47,936,6.029101533,119,6
21187,212,87,0.4075,0.35,0.41,148,1,936,6.029101533,119,6
21188,212,88,0.2575,0.3775,0.2,241,40,936,6.029101533,119,6
21189,212,89,0.065,0.13,0.6875,933,208,936,6.029101533,119,6
21190,212,90,0.5175,0.11,0.2225,652,14,936,6.029101533,119,6
21191,212,91,0.5025,0.3925,0.4925,633,79,936,6.029101533,119,6
21192,212,92,0.1525,0.3025,0.2525,806,12,936,6.029101533,119,6
21193,212,93,0.4125,0.14,0.545,741,72,936,6.029101533,119,6
21194,212,94,0.525,0.3175,0.56,641,134,936,6.029101533,119,6
21195,212,95,0.1375,0.2425,0.5375,613,1,936,6.029101533,119,6
21196,212,96,0.275,0.2825,0.155,127,12,936,6.029101533,119,6
21197,212,97,0.5525,0.3675,0.2825,758,43,936,6.029101533,119,6
21198,212,98,0.285,0.18,0.7425,625,52,936,6.029101533,119,6
21199,212,99,0.5125,0.385,0.7725,262,25,936,6.029101533,119,6
21200,212,100,0.2975,0.2,0.5825,145,23,936,6.029101533,119,6
21201,213,1,0.46,0.365,0.07,471,36,213,3.331117625,124,5
21202,213,2,0.355,0.1625,0.265,315,28,213,3.331117625,124,5
21203,213,3,0.2275,0.3425,0.725,412,27,213,3.331117625,124,5
21204,213,4,0.505,0.2975,0.16,371,50,213,3.331117625,124,5
21205,213,5,0.135,0.1325,0.7025,388,51,213,3.331117625,124,5
21206,213,6,0.25,0.1075,0.0625,195,16,213,3.331117625,124,5
21207,213,7,0.5375,0.335,0.515,932,77,213,3.331117625,124,5
21208,213,8,0.1825,0.33,0.1225,551,79,213,3.331117625,124,5
21209,213,9,0.05,0.2225,0.5975,818,120,213,3.331117625,124,5
21210,213,10,0.57,0.05,0.4025,585,19,213,3.331117625,124,5
21211,213,11,0.525,0.1,0.34,401,72,213,3.331117625,124,5
21212,213,12,0.3425,0.3325,0.145,635,41,213,3.331117625,124,5
21213,213,13,0.315,0.12,0.3775,952,203,213,3.331117625,124,5
21214,213,14,0.095,0.1025,0.47,751,126,213,3.331117625,124,5
21215,213,15,0.1775,0.1275,0.1525,725,72,213,3.331117625,124,5
21216,213,16,0.5525,0.235,0.485,272,38,213,3.331117625,124,5
21217,213,17,0.5975,0.2125,0.1975,797,45,213,3.331117625,124,5
21218,213,18,0.2325,0.2025,0.3325,127,20,213,3.331117625,124,5
21219,213,19,0.1,0.2575,0.425,237,40,213,3.331117625,124,5
21220,213,20,0.3775,0.06,0.65,658,100,213,3.331117625,124,5
21221,213,21,0.3,0.065,0.56,365,25,213,3.331117625,124,5
21222,213,22,0.155,0.2275,0.7775,800,68,213,3.331117625,124,5
21223,213,23,0.245,0.09,0.635,846,107,213,3.331117625,124,5
21224,213,24,0.2725,0.305,0.6725,961,9,213,3.331117625,124,5
21225,213,25,0.4875,0.3225,0.4325,985,229,213,3.331117625,124,5
21226,213,26,0.2775,0.395,0.5,178,25,213,3.331117625,124,5
21227,213,27,0.295,0.2725,0.25,915,118,213,3.331117625,124,5
21228,213,28,0.5325,0.39,0.74,682,23,213,3.331117625,124,5
21229,213,29,0.1175,0.055,0.175,982,72,213,3.331117625,124,5
21230,213,30,0.4825,0.2525,0.3025,775,2,213,3.331117625,124,5
21231,213,31,0.26,0.385,0.385,540,131,213,3.331117625,124,5
21232,213,32,0.24,0.255,0.7925,709,150,213,3.331117625,124,5
21233,213,33,0.415,0.28,0.53,246,5,213,3.331117625,124,5
21234,213,34,0.365,0.1175,0.7625,642,87,213,3.331117625,124,5
21235,213,35,0.0675,0.1425,0.4925,526,59,213,3.331117625,124,5
21236,213,36,0.565,0.175,0.665,513,99,213,3.331117625,124,5
21237,213,37,0.0625,0.35,0.31,689,156,213,3.331117625,124,5
21238,213,38,0.56,0.2925,0.1,157,35,213,3.331117625,124,5
21239,213,39,0.145,0.27,0.115,927,16,213,3.331117625,124,5
21240,213,40,0.5475,0.275,0.22,299,28,213,3.331117625,124,5
21241,213,41,0.405,0.315,0.19,248,47,213,3.331117625,124,5
21242,213,42,0.5425,0.145,0.605,340,80,213,3.331117625,124,5
21243,213,43,0.195,0.34,0.7175,966,169,213,3.331117625,124,5
21244,213,44,0.4275,0.1375,0.7325,893,22,213,3.331117625,124,5
21245,213,45,0.1125,0.3175,0.6575,329,12,213,3.331117625,124,5
21246,213,46,0.515,0.115,0.235,565,58,213,3.331117625,124,5
21247,213,47,0.2875,0.3075,0.455,288,53,213,3.331117625,124,5
21248,213,48,0.14,0.3525,0.59,168,18,213,3.331117625,124,5
21249,213,49,0.205,0.1525,0.575,912,48,213,3.331117625,124,5
21250,213,50,0.2675,0.16,0.0775,676,133,213,3.331117625,124,5
21251,213,51,0.1625,0.36,0.2725,205,41,213,3.331117625,124,5
21252,213,52,0.1675,0.2875,0.695,575,137,213,3.331117625,124,5
21253,213,53,0.2175,0.1875,0.5375,424,94,213,3.331117625,124,5
21254,213,54,0.52,0.3575,0.2275,734,123,213,3.331117625,124,5
21255,213,55,0.305,0.29,0.77,535,95,213,3.331117625,124,5
21256,213,56,0.4775,0.1575,0.755,190,9,213,3.331117625,124,5
21257,213,57,0.5875,0.265,0.545,618,118,213,3.331117625,124,5
21258,213,58,0.41,0.1925,0.3175,345,21,213,3.331117625,124,5
21259,213,59,0.3375,0.4,0.6125,488,107,213,3.331117625,124,5
21260,213,60,0.465,0.17,0.1375,503,109,213,3.331117625,124,5
21261,213,61,0.4425,0.0975,0.5675,815,201,213,3.331117625,124,5
21262,213,62,0.4375,0.0575,0.13,609,125,213,3.331117625,124,5
21263,213,63,0.3825,0.215,0.68,281,68,213,3.331117625,124,5
21264,213,64,0.105,0.3825,0.205,357,16,213,3.331117625,124,5
21265,213,65,0.3925,0.22,0.055,996,109,213,3.331117625,124,5
21266,213,66,0.2225,0.21,0.1075,229,0,213,3.331117625,124,5
21267,213,67,0.3875,0.185,0.325,904,206,213,3.331117625,124,5
21268,213,68,0.15,0.075,0.5075,874,163,213,3.331117625,124,5
21269,213,69,0.0725,0.3725,0.6275,624,4,213,3.331117625,124,5
21270,213,70,0.3275,0.125,0.2125,143,26,213,3.331117625,124,5
21271,213,71,0.0775,0.3,0.41,756,77,213,3.331117625,124,5
21272,213,72,0.0575,0.085,0.2425,417,12,213,3.331117625,124,5
21273,213,73,0.19,0.195,0.44,562,26,213,3.331117625,124,5
21274,213,74,0.455,0.205,0.4625,480,6,213,3.331117625,124,5
21275,213,75,0.1225,0.245,0.1675,855,212,213,3.331117625,124,5
21276,213,76,0.09,0.0775,0.7475,215,45,213,3.331117625,124,5
21277,213,77,0.575,0.1975,0.6875,947,155,213,3.331117625,124,5
21278,213,78,0.4925,0.135,0.2575,864,129,213,3.331117625,124,5
21279,213,79,0.3725,0.325,0.5525,452,43,213,3.331117625,124,5
21280,213,80,0.4475,0.0675,0.3625,458,56,213,3.331117625,124,5
21281,213,81,0.085,0.1675,0.085,440,69,213,3.331117625,124,5
21282,213,82,0.51,0.0825,0.62,700,36,213,3.331117625,124,5
21283,213,83,0.31,0.375,0.2875,839,33,213,3.331117625,124,5
21284,213,84,0.2,0.2375,0.3925,493,29,213,3.331117625,124,5
21285,213,85,0.4,0.23,0.6425,137,11,213,3.331117625,124,5
21286,213,86,0.1725,0.24,0.295,603,121,213,3.331117625,124,5
21287,213,87,0.47,0.3675,0.785,302,37,213,3.331117625,124,5
21288,213,88,0.4325,0.3125,0.5825,741,67,213,3.331117625,124,5
21289,213,89,0.3225,0.2625,0.355,433,11,213,3.331117625,124,5
21290,213,90,0.255,0.15,0.1825,667,12,213,3.331117625,124,5
21291,213,91,0.1275,0.18,0.5225,259,18,213,3.331117625,124,5
21292,213,92,0.21,0.0725,0.28,325,77,213,3.331117625,124,5
21293,213,93,0.4975,0.2475,0.8,385,62,213,3.331117625,124,5
21294,213,94,0.5825,0.0925,0.4475,170,2,213,3.331117625,124,5
21295,213,95,0.42,0.3475,0.4775,831,169,213,3.331117625,124,5
21296,213,96,0.36,0.3925,0.0925,787,121,213,3.331117625,124,5
21297,213,97,0.5925,0.3775,0.3475,886,103,213,3.331117625,124,5
21298,213,98,0.2825,0.1775,0.71,768,85,213,3.331117625,124,5
21299,213,99,0.3325,0.11,0.4175,713,30,213,3.331117625,124,5
21300,213,100,0.35,0.2825,0.37,590,70,213,3.331117625,124,5
21301,214,1,0.3925,0.335,0.56,980,39,69,1.328034579,23,7
21302,214,2,0.3225,0.11,0.63,931,92,69,1.328034579,23,7
21303,214,3,0.415,0.3525,0.335,41,1,69,1.328034579,23,7
21304,214,4,0.2675,0.3425,0.53,426,89,69,1.328034579,23,7
21305,214,5,0.41,0.2675,0.7425,790,58,69,1.328034579,23,7
21306,214,6,0.1125,0.1175,0.6825,563,18,69,1.328034579,23,7
21307,214,7,0.3825,0.2325,0.2825,781,187,69,1.328034579,23,7
21308,214,8,0.1725,0.295,0.4775,801,11,69,1.328034579,23,7
21309,214,9,0.14,0.255,0.2075,160,17,69,1.328034579,23,7
21310,214,10,0.35,0.1475,0.4475,722,142,69,1.328034579,23,7
21311,214,11,0.1675,0.345,0.75,561,116,69,1.328034579,23,7
21312,214,12,0.0675,0.215,0.0725,822,99,69,1.328034579,23,7
21313,214,13,0.305,0.315,0.3575,658,73,69,1.328034579,23,7
21314,214,14,0.0625,0.1625,0.29,214,45,69,1.328034579,23,7
21315,214,15,0.2325,0.31,0.44,182,37,69,1.328034579,23,7
21316,214,16,0.05,0.38,0.5075,234,6,69,1.328034579,23,7
21317,214,17,0.135,0.265,0.3275,748,104,69,1.328034579,23,7
21318,214,18,0.2825,0.3025,0.08,79,17,69,1.328034579,23,7
21319,214,19,0.4875,0.165,0.4175,66,8,69,1.328034579,23,7
21320,214,20,0.45,0.18,0.41,551,43,69,1.328034579,23,7
21321,214,21,0.24,0.095,0.795,852,47,69,1.328034579,23,7
21322,214,22,0.2775,0.1975,0.4325,257,16,69,1.328034579,23,7
21323,214,23,0.2125,0.13,0.3425,862,186,69,1.328034579,23,7
21324,214,24,0.245,0.205,0.6225,772,105,69,1.328034579,23,7
21325,214,25,0.5425,0.105,0.3125,140,7,69,1.328034579,23,7
21326,214,26,0.3375,0.385,0.14,350,87,69,1.328034579,23,7
21327,214,27,0.2875,0.2225,0.4625,939,190,69,1.328034579,23,7
21328,214,28,0.26,0.1275,0.515,486,64,69,1.328034579,23,7
21329,214,29,0.4925,0.37,0.2375,328,39,69,1.328034579,23,7
21330,214,30,0.5825,0.0925,0.455,841,6,69,1.328034579,23,7
21331,214,31,0.0575,0.3,0.69,867,132,69,1.328034579,23,7
21332,214,32,0.575,0.0775,0.365,997,194,69,1.328034579,23,7
21333,214,33,0.5325,0.3375,0.155,946,211,69,1.328034579,23,7
21334,214,34,0.095,0.1,0.185,312,71,69,1.328034579,23,7
21335,214,35,0.19,0.1375,0.7275,375,44,69,1.328034579,23,7
21336,214,36,0.4325,0.2825,0.305,385,2,69,1.328034579,23,7
21337,214,37,0.565,0.3275,0.765,586,76,69,1.328034579,23,7
21338,214,38,0.1625,0.12,0.11,27,4,69,1.328034579,23,7
21339,214,39,0.4825,0.395,0.615,180,34,69,1.328034579,23,7
21340,214,40,0.2175,0.2,0.32,467,88,69,1.328034579,23,7
21341,214,41,0.355,0.29,0.66,916,162,69,1.328034579,23,7
21342,214,42,0.5925,0.225,0.6975,638,150,69,1.328034579,23,7
21343,214,43,0.2725,0.25,0.1925,701,56,69,1.328034579,23,7
21344,214,44,0.4225,0.16,0.5525,959,137,69,1.328034579,23,7
21345,214,45,0.515,0.2075,0.38,107,23,69,1.328034579,23,7
21346,214,46,0.1,0.35,0.425,460,0,69,1.328034579,23,7
21347,214,47,0.4775,0.135,0.1775,279,46,69,1.328034579,23,7
21348,214,48,0.465,0.24,0.5925,302,7,69,1.328034579,23,7
21349,214,49,0.4275,0.06,0.47,130,30,69,1.328034579,23,7
21350,214,50,0.455,0.1025,0.4925,615,38,69,1.328034579,23,7
21351,214,51,0.09,0.36,0.6,684,156,69,1.328034579,23,7
21352,214,52,0.3725,0.07,0.72,242,59,69,1.328034579,23,7
21353,214,53,0.1175,0.0675,0.5775,744,33,69,1.328034579,23,7
21354,214,54,0.3325,0.08,0.6675,222,18,69,1.328034579,23,7
21355,214,55,0.2225,0.0525,0.2675,87,3,69,1.328034579,23,7
21356,214,56,0.3875,0.2575,0.23,275,50,69,1.328034579,23,7
21357,214,57,0.345,0.075,0.275,516,75,69,1.328034579,23,7
21358,214,58,0.2275,0.375,0.1625,626,44,69,1.328034579,23,7
21359,214,59,0.5375,0.3925,0.705,728,19,69,1.328034579,23,7
21360,214,60,0.56,0.1875,0.125,712,74,69,1.328034579,23,7
21361,214,61,0.36,0.1825,0.215,649,12,69,1.328034579,23,7
21362,214,62,0.295,0.3625,0.6075,62,6,69,1.328034579,23,7
21363,214,63,0.46,0.2725,0.2225,595,132,69,1.328034579,23,7
21364,214,64,0.57,0.285,0.0575,503,93,69,1.328034579,23,7
21365,214,65,0.3175,0.2475,0.0875,963,10,69,1.328034579,23,7
21366,214,66,0.195,0.2425,0.3725,409,15,69,1.328034579,23,7
21367,214,67,0.3275,0.3775,0.2975,476,62,69,1.328034579,23,7
21368,214,68,0.15,0.3875,0.17,882,52,69,1.328034579,23,7
21369,214,69,0.5475,0.2175,0.26,423,28,69,1.328034579,23,7
21370,214,70,0.4,0.26,0.5375,669,108,69,1.328034579,23,7
21371,214,71,0.155,0.19,0.5225,692,164,69,1.328034579,23,7
21372,214,72,0.25,0.0875,0.645,291,48,69,1.328034579,23,7
21373,214,73,0.52,0.2925,0.5,101,14,69,1.328034579,23,7
21374,214,74,0.255,0.3975,0.4025,900,87,69,1.328034579,23,7
21375,214,75,0.51,0.1225,0.1025,441,7,69,1.328034579,23,7
21376,214,76,0.4975,0.195,0.6375,452,56,69,1.328034579,23,7
21377,214,77,0.555,0.3675,0.395,765,129,69,1.328034579,23,7
21378,214,78,0.525,0.155,0.7725,399,43,69,1.328034579,23,7
21379,214,79,0.405,0.355,0.7875,326,52,69,1.328034579,23,7
21380,214,80,0.3775,0.32,0.095,194,17,69,1.328034579,23,7
21381,214,81,0.0775,0.14,0.245,991,85,69,1.328034579,23,7
21382,214,82,0.4425,0.05,0.05,806,91,69,1.328034579,23,7
21383,214,83,0.1275,0.2775,0.585,499,119,69,1.328034579,23,7
21384,214,84,0.4375,0.085,0.7125,661,131,69,1.328034579,23,7
21385,214,85,0.1225,0.23,0.485,383,73,69,1.328034579,23,7
21386,214,86,0.145,0.145,0.065,341,18,69,1.328034579,23,7
21387,214,87,0.31,0.1775,0.57,202,9,69,1.328034579,23,7
21388,214,88,0.3,0.2125,0.7575,149,1,69,1.328034579,23,7
21389,214,89,0.1775,0.275,0.735,120,11,69,1.328034579,23,7
21390,214,90,0.0725,0.2375,0.675,49,4,69,1.328034579,23,7
21391,214,91,0.205,0.325,0.1175,533,79,69,1.328034579,23,7
21392,214,92,0.5875,0.1525,0.545,162,28,69,1.328034579,23,7
21393,214,93,0.47,0.1125,0.2,825,203,69,1.328034579,23,7
21394,214,94,0.365,0.17,0.1475,573,22,69,1.328034579,23,7
21395,214,95,0.5975,0.3175,0.6525,362,25,69,1.328034579,23,7
21396,214,96,0.2,0.1725,0.78,909,161,69,1.328034579,23,7
21397,214,97,0.1825,0.0575,0.3875,530,48,69,1.328034579,23,7
21398,214,98,0.085,0.0625,0.1325,604,103,69,1.328034579,23,7
21399,214,99,0.1075,0.3325,0.35,259,40,69,1.328034579,23,7
21400,214,100,0.505,0.3075,0.2525,890,44,69,1.328034579,23,7
21401,215,1,0.21,0.225,0.29,892,83,825,6.91381991,78,3
21402,215,2,0.0825,0.3675,0.7325,359,55,825,6.91381991,78,3
21403,215,3,0.1875,0.36,0.77,647,147,825,6.91381991,78,3
21404,215,4,0.425,0.35,0.26,825,148,825,6.91381991,78,3
21405,215,5,0.15,0.1475,0.455,201,0,825,6.91381991,78,3
21406,215,6,0.3975,0.135,0.5825,441,99,825,6.91381991,78,3
21407,215,7,0.4425,0.215,0.1775,448,17,825,6.91381991,78,3
21408,215,8,0.16,0.16,0.335,391,97,825,6.91381991,78,3
21409,215,9,0.155,0.19,0.2525,165,21,825,6.91381991,78,3
21410,215,10,0.1375,0.2175,0.5375,409,75,825,6.91381991,78,3
21411,215,11,0.2925,0.0775,0.5225,787,170,825,6.91381991,78,3
21412,215,12,0.06,0.07,0.2,541,42,825,6.91381991,78,3
21413,215,13,0.4025,0.085,0.215,330,50,825,6.91381991,78,3
21414,215,14,0.47,0.12,0.305,668,139,825,6.91381991,78,3
21415,215,15,0.315,0.2075,0.1175,155,14,825,6.91381991,78,3
21416,215,16,0.37,0.3775,0.35,129,31,825,6.91381991,78,3
21417,215,17,0.1925,0.3425,0.14,81,7,825,6.91381991,78,3
21418,215,18,0.5425,0.0675,0.2225,90,1,825,6.91381991,78,3
21419,215,19,0.585,0.105,0.41,419,42,825,6.91381991,78,3
21420,215,20,0.3475,0.1225,0.6275,106,18,825,6.91381991,78,3
21421,215,21,0.3925,0.3925,0.5525,435,58,825,6.91381991,78,3
21422,215,22,0.31,0.06,0.6125,370,16,825,6.91381991,78,3
21423,215,23,0.4475,0.26,0.245,991,219,825,6.91381991,78,3
21424,215,24,0.58,0.3625,0.065,622,75,825,6.91381991,78,3
21425,215,25,0.255,0.2425,0.08,459,59,825,6.91381991,78,3
21426,215,26,0.205,0.075,0.365,175,28,825,6.91381991,78,3
21427,215,27,0.0775,0.23,0.5075,958,225,825,6.91381991,78,3
21428,215,28,0.465,0.3975,0.605,760,28,825,6.91381991,78,3
21429,215,29,0.4925,0.3525,0.7025,345,67,825,6.91381991,78,3
21430,215,30,0.215,0.2,0.795,674,139,825,6.91381991,78,3
21431,215,31,0.375,0.315,0.2975,499,6,825,6.91381991,78,3
21432,215,32,0.1225,0.3875,0.23,425,14,825,6.91381991,78,3
21433,215,33,0.53,0.1975,0.2825,218,31,825,6.91381991,78,3
21434,215,34,0.2,0.155,0.485,802,25,825,6.91381991,78,3
21435,215,35,0.3525,0.24,0.755,590,106,825,6.91381991,78,3
21436,215,36,0.43,0.1375,0.53,610,6,825,6.91381991,78,3
21437,215,37,0.265,0.2325,0.7475,106,4,825,6.91381991,78,3
21438,215,38,0.3375,0.3325,0.4175,904,3,825,6.91381991,78,3
21439,215,39,0.2425,0.095,0.155,318,73,825,6.91381991,78,3
21440,215,40,0.4375,0.145,0.6575,191,46,825,6.91381991,78,3
21441,215,41,0.165,0.29,0.0725,690,170,825,6.91381991,78,3
21442,215,42,0.32,0.11,0.1025,252,50,825,6.91381991,78,3
21443,215,43,0.575,0.3275,0.665,687,66,825,6.91381991,78,3
21444,215,44,0.1825,0.1275,0.2375,565,84,825,6.91381991,78,3
21445,215,45,0.095,0.2575,0.05,264,46,825,6.91381991,78,3
21446,215,46,0.5625,0.14,0.11,730,48,825,6.91381991,78,3
21447,215,47,0.27,0.2675,0.2075,651,109,825,6.91381991,78,3
21448,215,48,0.5475,0.275,0.7625,878,154,825,6.91381991,78,3
21449,215,49,0.325,0.395,0.125,943,190,825,6.91381991,78,3
21450,215,50,0.2975,0.385,0.4025,523,36,825,6.91381991,78,3
21451,215,51,0.2325,0.0625,0.68,629,65,825,6.91381991,78,3
21452,215,52,0.5575,0.2975,0.1475,375,82,825,6.91381991,78,3
21453,215,53,0.5975,0.0575,0.545,923,181,825,6.91381991,78,3
21454,215,54,0.1325,0.2725,0.5975,575,42,825,6.91381991,78,3
21455,215,55,0.2275,0.17,0.3425,710,133,825,6.91381991,78,3
21456,215,56,0.52,0.0925,0.395,554,104,825,6.91381991,78,3
21457,215,57,0.145,0.1025,0.7875,258,23,825,6.91381991,78,3
21458,215,58,0.1725,0.375,0.6725,516,4,825,6.91381991,78,3
21459,215,59,0.3325,0.2825,0.635,182,21,825,6.91381991,78,3
21460,215,60,0.365,0.1875,0.6875,741,102,825,6.91381991,78,3
21461,215,61,0.2475,0.25,0.3275,600,9,825,6.91381991,78,3
21462,215,62,0.3825,0.265,0.78,323,9,825,6.91381991,78,3
21463,215,63,0.1775,0.1125,0.4925,766,97,825,6.91381991,78,3
21464,215,64,0.475,0.1625,0.44,538,89,825,6.91381991,78,3
21465,215,65,0.105,0.13,0.65,848,133,825,6.91381991,78,3
21466,215,66,0.48,0.3025,0.5,213,13,825,6.91381991,78,3
21467,215,67,0.36,0.1775,0.1925,826,195,825,6.91381991,78,3
21468,215,68,0.2775,0.355,0.185,482,69,825,6.91381991,78,3
21469,215,69,0.2825,0.255,0.5675,881,109,825,6.91381991,78,3
21470,215,70,0.11,0.3075,0.3725,722,154,825,6.91381991,78,3
21471,215,71,0.0725,0.1725,0.17,971,111,825,6.91381991,78,3
21472,215,72,0.4575,0.1825,0.7175,150,11,825,6.91381991,78,3
21473,215,73,0.05,0.18,0.59,303,7,825,6.91381991,78,3
21474,215,74,0.525,0.1175,0.71,841,20,825,6.91381991,78,3
21475,215,75,0.115,0.1,0.1325,909,18,825,6.91381991,78,3
21476,215,76,0.4525,0.0525,0.4625,471,50,825,6.91381991,78,3
21477,215,77,0.4875,0.1525,0.74,950,133,825,6.91381991,78,3
21478,215,78,0.2375,0.2925,0.3125,240,12,825,6.91381991,78,3
21479,215,79,0.0675,0.3175,0.6425,853,42,825,6.91381991,78,3
21480,215,80,0.26,0.3375,0.56,234,45,825,6.91381991,78,3
21481,215,81,0.2875,0.2125,0.47,698,39,825,6.91381991,78,3
21482,215,82,0.41,0.32,0.3875,815,132,825,6.91381991,78,3
21483,215,83,0.42,0.165,0.1625,638,29,825,6.91381991,78,3
21484,215,84,0.5525,0.38,0.425,137,22,825,6.91381991,78,3
21485,215,85,0.3425,0.0875,0.0575,792,46,825,6.91381991,78,3
21486,215,86,0.57,0.195,0.62,397,43,825,6.91381991,78,3
21487,215,87,0.055,0.2775,0.4325,123,25,825,6.91381991,78,3
21488,215,88,0.3875,0.05,0.3575,973,76,825,6.91381991,78,3
21489,215,89,0.515,0.335,0.575,579,139,825,6.91381991,78,3
21490,215,90,0.5075,0.205,0.0875,777,114,825,6.91381991,78,3
21491,215,91,0.4975,0.345,0.095,290,7,825,6.91381991,78,3
21492,215,92,0.1,0.2225,0.38,350,22,825,6.91381991,78,3
21493,215,93,0.415,0.31,0.515,273,33,825,6.91381991,78,3
21494,215,94,0.0875,0.325,0.2675,747,75,825,6.91381991,78,3
21495,215,95,0.535,0.285,0.32,870,47,825,6.91381991,78,3
21496,215,96,0.1275,0.08,0.695,503,106,825,6.91381991,78,3
21497,215,97,0.22,0.37,0.4475,935,103,825,6.91381991,78,3
21498,215,98,0.5925,0.2475,0.4775,299,69,825,6.91381991,78,3
21499,215,99,0.5025,0.2375,0.275,487,41,825,6.91381991,78,3
21500,215,100,0.305,0.3,0.725,998,85,825,6.91381991,78,3
21501,216,1,0.595,0.14,0.5225,793,33,288,1.724726475,111,4
21502,216,2,0.335,0.215,0.365,743,83,288,1.724726475,111,4
21503,216,3,0.27,0.22,0.7025,569,3,288,1.724726475,111,4
21504,216,4,0.5,0.3125,0.8,797,92,288,1.724726475,111,4
21505,216,5,0.29,0.2025,0.1075,706,48,288,1.724726475,111,4
21506,216,6,0.2975,0.0775,0.4475,993,56,288,1.724726475,111,4
21507,216,7,0.125,0.15,0.6425,540,48,288,1.724726475,111,4
21508,216,8,0.24,0.3475,0.3025,300,7,288,1.724726475,111,4
21509,216,9,0.1425,0.2325,0.395,893,8,288,1.724726475,111,4
21510,216,10,0.385,0.155,0.235,127,9,288,1.724726475,111,4
21511,216,11,0.1025,0.1575,0.2125,861,123,288,1.724726475,111,4
21512,216,12,0.375,0.1975,0.695,822,10,288,1.724726475,111,4
21513,216,13,0.4225,0.345,0.725,155,27,288,1.724726475,111,4
21514,216,14,0.12,0.3825,0.7775,375,57,288,1.724726475,111,4
21515,216,15,0.5125,0.0625,0.755,487,65,288,1.724726475,111,4
21516,216,16,0.345,0.2975,0.3175,838,79,288,1.724726475,111,4
21517,216,17,0.2125,0.305,0.1825,238,54,288,1.724726475,111,4
21518,216,18,0.535,0.0725,0.41,360,82,288,1.724726475,111,4
21519,216,19,0.2625,0.1825,0.7625,846,180,288,1.724726475,111,4
21520,216,20,0.555,0.225,0.28,980,83,288,1.724726475,111,4
21521,216,21,0.45,0.2375,0.1225,549,122,288,1.724726475,111,4
21522,216,22,0.4725,0.2425,0.71,943,172,288,1.724726475,111,4
21523,216,23,0.165,0.09,0.7175,727,177,288,1.724726475,111,4
21524,216,24,0.445,0.31,0.485,857,61,288,1.724726475,111,4
21525,216,25,0.3525,0.1,0.7925,195,7,288,1.724726475,111,4
21526,216,26,0.34,0.0525,0.13,266,48,288,1.724726475,111,4
21527,216,27,0.285,0.315,0.59,226,11,288,1.724726475,111,4
21528,216,28,0.5175,0.08,0.3325,649,35,288,1.724726475,111,4
21529,216,29,0.3575,0.13,0.0775,965,24,288,1.724726475,111,4
21530,216,30,0.44,0.2775,0.22,328,17,288,1.724726475,111,4
21531,216,31,0.08,0.3025,0.4325,984,183,288,1.724726475,111,4
21532,216,32,0.18,0.0875,0.055,308,30,288,1.724726475,111,4
21533,216,33,0.1975,0.3625,0.5,683,26,288,1.724726475,111,4
21534,216,34,0.49,0.355,0.605,255,26,288,1.724726475,111,4
21535,216,35,0.485,0.065,0.19,823,27,288,1.724726475,111,4
21536,216,36,0.54,0.2925,0.56,161,34,288,1.724726475,111,4
21537,216,37,0.3075,0.2525,0.77,642,121,288,1.724726475,111,4
21538,216,38,0.3025,0.3575,0.2575,414,82,288,1.724726475,111,4
21539,216,39,0.59,0.39,0.7475,622,29,288,1.724726475,111,4
21540,216,40,0.5825,0.335,0.4025,904,211,288,1.724726475,111,4
