design_id,overload_condition_id,source_operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,fraction_of_attackers,number_of_attackers,realized_fraction_of_attackers,number_of_attackers,transaction_arrival_rate
D072,S020,O029,2,70,1.415804904,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,42.47414713
D072,S021,O055,2,70,1.415804904,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,42.47414713
D072,S022,O075,2,70,1.415804904,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,42.47414713
D072,S023,O052,2,70,1.415804904,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,42.47414713
D072,S024,O020,2,70,1.415804904,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,42.47414713
D072,S025,O023,2,70,1.415804904,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,42.47414713
D072,S026,O069,2,70,1.415804904,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,42.47414713
D072,S027,O054,2,70,1.415804904,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,42.47414713
D072,S028,O063,2,70,1.415804904,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,42.47414713
D072,S029,O058,2,70,1.415804904,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,42.47414713
D072,S030,O042,2,70,1.415804904,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,42.47414713
D072,S031,O083,2,70,1.415804904,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,42.47414713
D072,S032,O086,2,70,1.415804904,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,42.47414713
D073,S001,O004,5,251,0.657304491,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,5.499360279
D073,S002,O061,5,251,0.657304491,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,5.499360279
D073,S003,O084,5,251,0.657304491,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,5.499360279
D073,S004,O040,5,251,0.657304491,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,5.499360279
D073,S005,O074,5,251,0.657304491,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,5.499360279
D073,S006,O014,5,251,0.657304491,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,5.499360279
D073,S007,O095,5,251,0.657304491,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,5.499360279
D073,S008,O008,5,251,0.657304491,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,5.499360279
D073,S009,O044,5,251,0.657304491,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,5.499360279
D073,S010,O071,5,251,0.657304491,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,5.499360279
D073,S011,O005,5,251,0.657304491,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,5.499360279
D073,S012,O094,5,251,0.657304491,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,5.499360279
D073,S013,O049,5,251,0.657304491,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,5.499360279
D073,S014,O002,5,251,0.657304491,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,5.499360279
D073,S015,O009,5,251,0.657304491,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,5.499360279
D073,S016,O096,5,251,0.657304491,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,5.499360279
D073,S017,O067,5,251,0.657304491,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,5.499360279
D073,S018,O037,5,251,0.657304491,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,5.499360279
D073,S019,O039,5,251,0.657304491,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,5.499360279
D073,S020,O029,5,251,0.657304491,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,5.499360279
D073,S021,O055,5,251,0.657304491,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,5.499360279
D073,S022,O075,5,251,0.657304491,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,5.499360279
D073,S023,O052,5,251,0.657304491,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,5.499360279
D073,S024,O020,5,251,0.657304491,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,5.499360279
D073,S025,O023,5,251,0.657304491,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,5.499360279
D073,S026,O069,5,251,0.657304491,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,5.499360279
D073,S027,O054,5,251,0.657304491,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,5.499360279
D073,S028,O063,5,251,0.657304491,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,5.499360279
D073,S029,O058,5,251,0.657304491,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,5.499360279
D073,S030,O042,5,251,0.657304491,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,5.499360279
D073,S031,O083,5,251,0.657304491,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,5.499360279
D073,S032,O086,5,251,0.657304491,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,5.499360279
D074,S001,O004,7,793,2.602048873,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,6.890671668
D074,S002,O061,7,793,2.602048873,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,6.890671668
D074,S003,O084,7,793,2.602048873,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,6.890671668
D074,S004,O040,7,793,2.602048873,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,6.890671668
D074,S005,O074,7,793,2.602048873,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,6.890671668
D074,S006,O014,7,793,2.602048873,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,6.890671668
D074,S007,O095,7,793,2.602048873,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,6.890671668
D074,S008,O008,7,793,2.602048873,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,6.890671668
D074,S009,O044,7,793,2.602048873,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,6.890671668
D074,S010,O071,7,793,2.602048873,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,6.890671668
D074,S011,O005,7,793,2.602048873,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,6.890671668
D074,S012,O094,7,793,2.602048873,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,6.890671668
D074,S013,O049,7,793,2.602048873,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,6.890671668
D074,S014,O002,7,793,2.602048873,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,6.890671668
D074,S015,O009,7,793,2.602048873,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,6.890671668
D074,S016,O096,7,793,2.602048873,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,6.890671668
D074,S017,O067,7,793,2.602048873,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,6.890671668
D074,S018,O037,7,793,2.602048873,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,6.890671668
D074,S019,O039,7,793,2.602048873,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,6.890671668
D074,S020,O029,7,793,2.602048873,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,6.890671668
D074,S021,O055,7,793,2.602048873,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,6.890671668
D074,S022,O075,7,793,2.602048873,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,6.890671668
D074,S023,O052,7,793,2.602048873,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,6.890671668
D074,S024,O020,7,793,2.602048873,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,6.890671668
D074,S025,O023,7,793,2.602048873,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,6.890671668
D074,S026,O069,7,793,2.602048873,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,6.890671668
D074,S027,O054,7,793,2.602048873,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,6.890671668
D074,S028,O063,7,793,2.602048873,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,6.890671668
D074,S029,O058,7,793,2.602048873,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,6.890671668
D074,S030,O042,7,793,2.602048873,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,6.890671668
D074,S031,O083,7,793,2.602048873,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,6.890671668
D074,S032,O086,7,793,2.602048873,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,6.890671668
D075,S001,O004,5,214,0.400344705,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,3.928616264
D075,S002,O061,5,214,0.400344705,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,3.928616264
D075,S003,O084,5,214,0.400344705,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,3.928616264
D075,S004,O040,5,214,0.400344705,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,3.928616264
D075,S005,O074,5,214,0.400344705,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,3.928616264
D075,S006,O014,5,214,0.400344705,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,3.928616264
D075,S007,O095,5,214,0.400344705,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,3.928616264
D075,S008,O008,5,214,0.400344705,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,3.928616264
D075,S009,O044,5,214,0.400344705,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,3.928616264
D075,S010,O071,5,214,0.400344705,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,3.928616264
D075,S011,O005,5,214,0.400344705,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,3.928616264
D075,S012,O094,5,214,0.400344705,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,3.928616264
D075,S013,O049,5,214,0.400344705,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,3.928616264
D075,S014,O002,5,214,0.400344705,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,3.928616264
D075,S015,O009,5,214,0.400344705,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,3.928616264
D075,S016,O096,5,214,0.400344705,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,3.928616264
D075,S017,O067,5,214,0.400344705,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,3.928616264
D075,S018,O037,5,214,0.400344705,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,3.928616264
D075,S019,O039,5,214,0.400344705,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,3.928616264
D075,S020,O029,5,214,0.400344705,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,3.928616264
D075,S021,O055,5,214,0.400344705,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,3.928616264
D075,S022,O075,5,214,0.400344705,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,3.928616264
D075,S023,O052,5,214,0.400344705,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,3.928616264
D075,S024,O020,5,214,0.400344705,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,3.928616264
D075,S025,O023,5,214,0.400344705,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,3.928616264
D075,S026,O069,5,214,0.400344705,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,3.928616264
D075,S027,O054,5,214,0.400344705,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,3.928616264
D075,S028,O063,5,214,0.400344705,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,3.928616264
D075,S029,O058,5,214,0.400344705,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,3.928616264
D075,S030,O042,5,214,0.400344705,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,3.928616264
D075,S031,O083,5,214,0.400344705,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,3.928616264
D075,S032,O086,5,214,0.400344705,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,3.928616264
D076,S001,O004,6,605,0.427761656,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,1.484792525
D076,S002,O061,6,605,0.427761656,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,1.484792525
D076,S003,O084,6,605,0.427761656,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,1.484792525
D076,S004,O040,6,605,0.427761656,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,1.484792525
D076,S005,O074,6,605,0.427761656,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,1.484792525
D076,S006,O014,6,605,0.427761656,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,1.484792525
D076,S007,O095,6,605,0.427761656,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,1.484792525
D076,S008,O008,6,605,0.427761656,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,1.484792525
D076,S009,O044,6,605,0.427761656,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,1.484792525
D076,S010,O071,6,605,0.427761656,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,1.484792525
D076,S011,O005,6,605,0.427761656,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,1.484792525
D076,S012,O094,6,605,0.427761656,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,1.484792525
D076,S013,O049,6,605,0.427761656,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,1.484792525
D076,S014,O002,6,605,0.427761656,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,1.484792525
D076,S015,O009,6,605,0.427761656,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,1.484792525
D076,S016,O096,6,605,0.427761656,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,1.484792525
D076,S017,O067,6,605,0.427761656,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,1.484792525
D076,S018,O037,6,605,0.427761656,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,1.484792525
D076,S019,O039,6,605,0.427761656,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,1.484792525
D076,S020,O029,6,605,0.427761656,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,1.484792525
D076,S021,O055,6,605,0.427761656,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,1.484792525
D076,S022,O075,6,605,0.427761656,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,1.484792525
D076,S023,O052,6,605,0.427761656,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,1.484792525
D076,S024,O020,6,605,0.427761656,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,1.484792525
D076,S025,O023,6,605,0.427761656,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,1.484792525
D076,S026,O069,6,605,0.427761656,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,1.484792525
D076,S027,O054,6,605,0.427761656,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,1.484792525
D076,S028,O063,6,605,0.427761656,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,1.484792525
D076,S029,O058,6,605,0.427761656,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,1.484792525
D076,S030,O042,6,605,0.427761656,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,1.484792525
D076,S031,O083,6,605,0.427761656,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,1.484792525
D076,S032,O086,6,605,0.427761656,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,1.484792525
D077,S001,O004,2,230,2.845107804,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,25.97707125
D077,S002,O061,2,230,2.845107804,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,25.97707125
D077,S003,O084,2,230,2.845107804,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,25.97707125
D077,S004,O040,2,230,2.845107804,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,25.97707125
D077,S005,O074,2,230,2.845107804,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,25.97707125
D077,S006,O014,2,230,2.845107804,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,25.97707125
D077,S007,O095,2,230,2.845107804,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,25.97707125
D077,S008,O008,2,230,2.845107804,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,25.97707125
D077,S009,O044,2,230,2.845107804,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,25.97707125
D077,S010,O071,2,230,2.845107804,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,25.97707125
D077,S011,O005,2,230,2.845107804,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,25.97707125
D077,S012,O094,2,230,2.845107804,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,25.97707125
D077,S013,O049,2,230,2.845107804,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,25.97707125
D077,S014,O002,2,230,2.845107804,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,25.97707125
D077,S015,O009,2,230,2.845107804,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,25.97707125
D077,S016,O096,2,230,2.845107804,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,25.97707125
D077,S017,O067,2,230,2.845107804,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,25.97707125
D077,S018,O037,2,230,2.845107804,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,25.97707125
D077,S019,O039,2,230,2.845107804,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,25.97707125
D077,S020,O029,2,230,2.845107804,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,25.97707125
D077,S021,O055,2,230,2.845107804,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,25.97707125
D077,S022,O075,2,230,2.845107804,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,25.97707125
D077,S023,O052,2,230,2.845107804,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,25.97707125
D077,S024,O020,2,230,2.845107804,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,25.97707125
D077,S025,O023,2,230,2.845107804,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,25.97707125
D077,S026,O069,2,230,2.845107804,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,25.97707125
D077,S027,O054,2,230,2.845107804,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,25.97707125
D077,S028,O063,2,230,2.845107804,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,25.97707125
