design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,relative_transaction_load,number_of_attackers,transaction_arrival_rate
D068,O013,7,1076,3.074594771,38,0.13035544,0.200717694,0.465695355,0.90739434,4,90.73943399
D068,O014,7,1076,3.074594771,505,0.055050564,0.385744929,0.323573274,0.956197221,126,95.61972212
D068,O015,7,1076,3.074594771,369,0.403527677,0.186961283,0.029180542,1.016098144,88,101.6098144
D068,O016,7,1076,3.074594771,990,0.188337728,0.211915952,0.403770273,0.683522338,99,68.35223385
D068,O017,7,1076,3.074594771,47,0.235947901,0.205558573,0.450421949,0.98550411,1,98.55041102
D068,O018,7,1076,3.074594771,128,0.201594351,0.132120615,0.2466657,1.015365814,15,101.5365814
D068,O019,7,1076,3.074594771,24,0.431629638,0.254066717,0.253740338,0.934568431,1,93.45684308
D068,O020,7,1076,3.074594771,113,0.348269976,0.095285863,0.409466489,0.990902637,28,99.09026365
D068,O021,7,1076,3.074594771,35,0.407381528,0.191612689,0.078494355,0.726366674,4,72.63666744
D068,O022,7,1076,3.074594771,193,0.265083523,0.114415056,0.48366938,0.770574624,6,77.05746237
D068,O023,7,1076,3.074594771,410,0.214451437,0.12789836,0.094002538,0.876090399,34,87.60903986
D068,O024,7,1076,3.074594771,109,0.107543079,0.370185632,0.33107989,0.763088384,2,76.30883835
D068,O025,7,1076,3.074594771,53,0.129725034,0.023513439,0.022926164,0.647079336,9,64.70793359
D068,O026,7,1076,3.074594771,104,0.335746812,0.309055962,0.214783733,0.866605062,9,86.66050617
D068,O027,7,1076,3.074594771,120,0.173792118,0.275390581,0.115990185,0.594400816,1,59.44008158
D068,O028,7,1076,3.074594771,315,0.161028291,0.149607497,0.243736481,0.836522744,76,83.65227438
D068,O029,7,1076,3.074594771,744,0.31398409,0.144642217,0.380464816,1.001095973,47,100.1095973
D068,O030,7,1076,3.074594771,96,0.291312931,0.178362873,0.260288981,0.712485371,21,71.24853709
D068,O031,7,1076,3.074594771,61,0.375724597,0.298965989,0.344989603,1.023539068,2,102.3539068
D068,O032,7,1076,3.074594771,449,0.47407037,0.293964396,0.333868972,0.526716923,86,52.67169234
D068,O033,7,1076,3.074594771,28,0.356894295,0.285864598,0.280390934,0.572892371,5,57.28923709
D068,O034,7,1076,3.074594771,172,0.339323194,0.106162856,0.193996227,0.976195745,28,97.61957452
D068,O035,7,1076,3.074594771,173,0.041159595,0.256897351,0.341435098,0.936656262,22,93.66562622
D068,O036,7,1076,3.074594771,83,0.318040863,0.288671609,0.125731933,0.510862581,11,51.08625812
D068,O037,7,1076,3.074594771,232,0.083660283,0.374766445,0.463420281,0.901833982,16,90.18339821
D068,O038,7,1076,3.074594771,765,0.137328547,0.153890662,0.395745604,0.824092212,73,82.40922118
D068,O039,7,1076,3.074594771,48,0.232718262,0.17994217,0.033136716,0.784320075,1,78.43200746
D068,O040,7,1076,3.074594771,585,0.392959459,0.39457393,0.498815231,0.847757244,30,84.77572444
D068,O041,7,1076,3.074594771,49,0.297735298,0.268205888,0.212580592,0.765018393,7,76.50183927
D068,O042,7,1076,3.074594771,533,0.049123846,0.273615249,0.271891148,0.775509181,28,77.55091812
D068,O043,7,1076,3.074594771,936,0.154267686,0.332919895,0.389161836,0.694797352,211,69.47973518
D068,O044,7,1076,3.074594771,721,0.432376139,0.324925408,0.144007894,0.742867678,148,74.28676783
D068,O045,7,1076,3.074594771,692,0.331104768,0.086465045,0.220042135,0.679206917,59,67.92069167
D068,O046,7,1076,3.074594771,402,0.241792287,0.134055119,0.264545347,1.045585484,81,104.5585484
D068,O047,7,1076,3.074594771,32,0.457593053,0.357426009,0.365235909,0.729886159,4,72.98861593
D068,O048,7,1076,3.074594771,45,0.221925977,0.348159922,0.204633474,0.792986797,8,79.29867968
D068,O049,7,1076,3.074594771,33,0.068127718,0.327197905,0.351458552,0.638016666,6,63.80166664
D068,O050,7,1076,3.074594771,322,0.206052109,0.123509785,0.230258857,0.710466564,78,71.04665639
D068,O051,7,1076,3.074594771,264,0.415458501,0.161179135,0.311726789,0.922834621,12,92.28346214
D068,O052,7,1076,3.074594771,249,0.293109713,0.381495942,0.29384703,0.500330142,30,50.03301419
D068,O053,7,1076,3.074594771,251,0.008437374,0.219704544,0.077608614,0.857828126,11,85.7828126
D068,O054,7,1076,3.074594771,70,0.483939677,0.225369653,0.039302168,0.574845385,11,57.48453845
D068,O055,7,1076,3.074594771,143,0.09821222,0.163666817,0.285033773,0.601558378,17,60.15583779
D068,O056,7,1076,3.074594771,345,0.064149611,0.031223606,0.23904777,0.691855779,21,69.1855779
D068,O057,7,1076,3.074594771,100,0.400541493,0.216556949,0.487740957,1.038462113,22,103.8462113
D068,O058,7,1076,3.074594771,22,0.090722232,0.036785238,0.101049312,0.663001423,4,66.30014227
D068,O059,7,1076,3.074594771,486,0.079431167,0.248195591,0.397292534,0.804788767,76,80.47887671
D068,O060,7,1076,3.074594771,273,0.451061182,0.170720182,0.061912147,0.815113055,50,81.51130546
D068,O061,7,1076,3.074594771,27,0.381805437,0.01616482,0.491613692,0.675221612,4,67.52216124
D068,O062,7,1076,3.074594771,442,0.418928223,0.359834489,0.417321395,0.554105019,34,55.41050193
D068,O063,7,1076,3.074594771,159,0.167777479,0.069957712,0.130372357,0.943907134,38,94.39071338
D068,O064,7,1076,3.074594771,358,0.061032209,0.305917985,0.455729849,0.927346891,71,92.73468912
D068,O065,7,1076,3.074594771,56,0.248866638,0.340199764,0.379559452,0.583546864,5,58.35468637
D068,O066,7,1076,3.074594771,149,0.351209323,0.192455527,0.149427886,0.883050134,9,88.30501339
D068,O067,7,1076,3.074594771,60,0.359928689,0.02076874,0.174232425,0.648987034,6,64.89870338
D068,O068,7,1076,3.074594771,871,0.148525779,0.2389906,0.43126666,0.56330551,22,56.33055097
D068,O069,7,1076,3.074594771,600,0.193256125,0.259153683,0.18565311,0.968309469,107,96.83094685
D068,O070,7,1076,3.074594771,139,0.286307662,0.0275532,0.151186277,0.734969069,9,73.4969069
D068,O071,7,1076,3.074594771,830,0.025772238,0.059916076,0.006124037,0.854259133,1,85.42591325
D068,O072,7,1076,3.074594771,41,0.447028226,0.353970092,0.321029628,0.606201119,5,60.6201119
D068,O073,7,1076,3.074594771,22,0.099783277,0.097826372,0.112559894,0.548583884,3,54.85838841
D068,O074,7,1076,3.074594771,36,0.042568944,0.004280635,0.087293441,0.86728622,3,86.728622
D068,O075,7,1076,3.074594771,31,0.495260113,0.154710174,0.269857669,0.722353565,5,72.23535652
D068,O076,7,1076,3.074594771,202,0.209924614,0.319442165,0.171734319,0.667816616,34,66.78166162
D068,O077,7,1076,3.074594771,648,0.325153788,0.303515085,0.316930252,0.613107267,97,61.31072669
D068,O078,7,1076,3.074594771,379,0.223960723,0.064878079,0.224272393,0.840645589,80,84.06455889
D068,O079,7,1076,3.074594771,65,0.075519811,0.282963886,0.299403793,0.51375586,9,51.37558605
D068,O080,7,1076,3.074594771,206,0.124478381,0.390952102,0.159201992,0.812430792,3,81.24307921
D068,O081,7,1076,3.074594771,229,0.311863322,0.040757227,0.190953924,0.52059127,6,52.05912701
D068,O082,7,1076,3.074594771,630,0.267185735,0.363424574,0.305398084,0.528725737,144,52.87257373
D068,O083,7,1076,3.074594771,89,0.002629244,0.11891721,0.012340148,0.799263288,13,79.92632877
D068,O084,7,1076,3.074594771,797,0.372992677,0.000386491,0.00152113,0.993396916,169,99.33969159
D068,O085,7,1076,3.074594771,66,0.183976656,0.236269207,0.120756181,0.591017322,11,59.10173219
D068,O086,7,1076,3.074594771,135,0.469888219,0.056365997,0.043821459,0.952586866,28,95.25868662
D068,O087,7,1076,3.074594771,23,0.111840401,0.071296914,0.089679808,0.791166307,2,79.11663067
D068,O088,7,1076,3.074594771,74,0.028069089,0.054085246,0.202673962,0.619616712,14,61.96167125
D068,O089,7,1076,3.074594771,55,0.492105028,0.101006081,0.474810428,0.657444473,6,65.74444725
D068,O090,7,1076,3.074594771,285,0.03434851,0.377557012,0.057284121,0.757204241,14,75.7204241
D068,O091,7,1076,3.074594771,85,0.181583703,0.224320695,0.138841885,0.830164928,8,83.01649276
D068,O092,7,1076,3.074594771,303,0.442706311,0.172267227,0.436491903,0.897895329,53,89.78953292
D068,O093,7,1076,3.074594771,25,0.276275035,0.078153424,0.291384582,0.958605081,1,95.8605081
D068,O094,7,1076,3.074594771,888,0.302089761,0.091469055,0.358945917,0.915650339,193,91.56503387
D068,O095,7,1076,3.074594771,29,0.365502327,0.314203797,0.177999519,0.631365154,3,63.13651542
D068,O096,7,1076,3.074594771,91,0.16170145,0.264353919,0.069555674,0.545005585,20,54.50055846
D069,O001,8,548,1.270476056,184,0.252173292,0.345006223,0.414518539,1.008029851,43,100.8029851
D069,O002,8,548,1.270476056,71,0.386957289,0.33590604,0.423756547,1.030814136,16,103.0814136
D069,O003,8,548,1.270476056,43,0.48531049,0.109844006,0.373132887,0.562934186,5,56.2934186
D069,O004,8,548,1.270476056,544,0.015441285,0.39993713,0.047767101,0.621494583,12,62.14945825
D069,O005,8,548,1.270476056,472,0.458927508,0.08115278,0.018055532,0.751825682,8,75.18256816
D069,O006,8,548,1.270476056,26,0.466438896,0.19990199,0.36047691,0.537345538,5,53.73455384
D069,O007,8,548,1.270476056,20,0.141130372,0.138764594,0.166622366,0.974703346,2,97.47033455
D069,O008,8,548,1.270476056,217,0.118365868,0.010264005,0.438577644,0.70421183,4,70.42118302
D069,O009,8,548,1.270476056,39,0.272204984,0.243100415,0.446678,0.893215891,1,89.32158912
D069,O010,8,548,1.270476056,78,0.42428609,0.04657399,0.47291634,0.886241643,6,88.62416428
D069,O011,8,548,1.270476056,163,0.257766277,0.230369452,0.067376828,1.041013094,24,104.1013094
D069,O012,8,548,1.270476056,121,0.018977159,0.042108472,0.106166432,0.634587855,7,63.4587855
D069,O013,8,548,1.270476056,38,0.13035544,0.200717694,0.465695355,0.90739434,4,90.73943399
D069,O014,8,548,1.270476056,505,0.055050564,0.385744929,0.323573274,0.956197221,126,95.61972212
D069,O015,8,548,1.270476056,369,0.403527677,0.186961283,0.029180542,1.016098144,88,101.6098144
D069,O016,8,548,1.270476056,990,0.188337728,0.211915952,0.403770273,0.683522338,99,68.35223385
D069,O017,8,548,1.270476056,47,0.235947901,0.205558573,0.450421949,0.98550411,1,98.55041102
D069,O018,8,548,1.270476056,128,0.201594351,0.132120615,0.2466657,1.015365814,15,101.5365814
D069,O019,8,548,1.270476056,24,0.431629638,0.254066717,0.253740338,0.934568431,1,93.45684308
D069,O020,8,548,1.270476056,113,0.348269976,0.095285863,0.409466489,0.990902637,28,99.09026365
D069,O021,8,548,1.270476056,35,0.407381528,0.191612689,0.078494355,0.726366674,4,72.63666744
D069,O022,8,548,1.270476056,193,0.265083523,0.114415056,0.48366938,0.770574624,6,77.05746237
D069,O023,8,548,1.270476056,410,0.214451437,0.12789836,0.094002538,0.876090399,34,87.60903986
D069,O024,8,548,1.270476056,109,0.107543079,0.370185632,0.33107989,0.763088384,2,76.30883835
D069,O025,8,548,1.270476056,53,0.129725034,0.023513439,0.022926164,0.647079336,9,64.70793359
D069,O026,8,548,1.270476056,104,0.335746812,0.309055962,0.214783733,0.866605062,9,86.66050617
D069,O027,8,548,1.270476056,120,0.173792118,0.275390581,0.115990185,0.594400816,1,59.44008158
D069,O028,8,548,1.270476056,315,0.161028291,0.149607497,0.243736481,0.836522744,76,83.65227438
D069,O029,8,548,1.270476056,744,0.31398409,0.144642217,0.380464816,1.001095973,47,100.1095973
D069,O030,8,548,1.270476056,96,0.291312931,0.178362873,0.260288981,0.712485371,21,71.24853709
D069,O031,8,548,1.270476056,61,0.375724597,0.298965989,0.344989603,1.023539068,2,102.3539068
D069,O032,8,548,1.270476056,449,0.47407037,0.293964396,0.333868972,0.526716923,86,52.67169234
D069,O033,8,548,1.270476056,28,0.356894295,0.285864598,0.280390934,0.572892371,5,57.28923709
D069,O034,8,548,1.270476056,172,0.339323194,0.106162856,0.193996227,0.976195745,28,97.61957452
D069,O035,8,548,1.270476056,173,0.041159595,0.256897351,0.341435098,0.936656262,22,93.66562622
D069,O036,8,548,1.270476056,83,0.318040863,0.288671609,0.125731933,0.510862581,11,51.08625812
D069,O037,8,548,1.270476056,232,0.083660283,0.374766445,0.463420281,0.901833982,16,90.18339821
D069,O038,8,548,1.270476056,765,0.137328547,0.153890662,0.395745604,0.824092212,73,82.40922118
D069,O039,8,548,1.270476056,48,0.232718262,0.17994217,0.033136716,0.784320075,1,78.43200746
D069,O040,8,548,1.270476056,585,0.392959459,0.39457393,0.498815231,0.847757244,30,84.77572444
D069,O041,8,548,1.270476056,49,0.297735298,0.268205888,0.212580592,0.765018393,7,76.50183927
D069,O042,8,548,1.270476056,533,0.049123846,0.273615249,0.271891148,0.775509181,28,77.55091812
D069,O043,8,548,1.270476056,936,0.154267686,0.332919895,0.389161836,0.694797352,211,69.47973518
D069,O044,8,548,1.270476056,721,0.432376139,0.324925408,0.144007894,0.742867678,148,74.28676783
D069,O045,8,548,1.270476056,692,0.331104768,0.086465045,0.220042135,0.679206917,59,67.92069167
D069,O046,8,548,1.270476056,402,0.241792287,0.134055119,0.264545347,1.045585484,81,104.5585484
D069,O047,8,548,1.270476056,32,0.457593053,0.357426009,0.365235909,0.729886159,4,72.98861593
D069,O048,8,548,1.270476056,45,0.221925977,0.348159922,0.204633474,0.792986797,8,79.29867968
D069,O049,8,548,1.270476056,33,0.068127718,0.327197905,0.351458552,0.638016666,6,63.80166664
D069,O050,8,548,1.270476056,322,0.206052109,0.123509785,0.230258857,0.710466564,78,71.04665639
D069,O051,8,548,1.270476056,264,0.415458501,0.161179135,0.311726789,0.922834621,12,92.28346214
D069,O052,8,548,1.270476056,249,0.293109713,0.381495942,0.29384703,0.500330142,30,50.03301419
D069,O053,8,548,1.270476056,251,0.008437374,0.219704544,0.077608614,0.857828126,11,85.7828126
D069,O054,8,548,1.270476056,70,0.483939677,0.225369653,0.039302168,0.574845385,11,57.48453845
D069,O055,8,548,1.270476056,143,0.09821222,0.163666817,0.285033773,0.601558378,17,60.15583779
D069,O056,8,548,1.270476056,345,0.064149611,0.031223606,0.23904777,0.691855779,21,69.1855779
D069,O057,8,548,1.270476056,100,0.400541493,0.216556949,0.487740957,1.038462113,22,103.8462113
D069,O058,8,548,1.270476056,22,0.090722232,0.036785238,0.101049312,0.663001423,4,66.30014227
D069,O059,8,548,1.270476056,486,0.079431167,0.248195591,0.397292534,0.804788767,76,80.47887671
D069,O060,8,548,1.270476056,273,0.451061182,0.170720182,0.061912147,0.815113055,50,81.51130546
D069,O061,8,548,1.270476056,27,0.381805437,0.01616482,0.491613692,0.675221612,4,67.52216124
D069,O062,8,548,1.270476056,442,0.418928223,0.359834489,0.417321395,0.554105019,34,55.41050193
D069,O063,8,548,1.270476056,159,0.167777479,0.069957712,0.130372357,0.943907134,38,94.39071338
D069,O064,8,548,1.270476056,358,0.061032209,0.305917985,0.455729849,0.927346891,71,92.73468912
D069,O065,8,548,1.270476056,56,0.248866638,0.340199764,0.379559452,0.583546864,5,58.35468637
D069,O066,8,548,1.270476056,149,0.351209323,0.192455527,0.149427886,0.883050134,9,88.30501339
D069,O067,8,548,1.270476056,60,0.359928689,0.02076874,0.174232425,0.648987034,6,64.89870338
D069,O068,8,548,1.270476056,871,0.148525779,0.2389906,0.43126666,0.56330551,22,56.33055097
D069,O069,8,548,1.270476056,600,0.193256125,0.259153683,0.18565311,0.968309469,107,96.83094685
D069,O070,8,548,1.270476056,139,0.286307662,0.0275532,0.151186277,0.734969069,9,73.4969069
D069,O071,8,548,1.270476056,830,0.025772238,0.059916076,0.006124037,0.854259133,1,85.42591325
D069,O072,8,548,1.270476056,41,0.447028226,0.353970092,0.321029628,0.606201119,5,60.6201119
D069,O073,8,548,1.270476056,22,0.099783277,0.097826372,0.112559894,0.548583884,3,54.85838841
D069,O074,8,548,1.270476056,36,0.042568944,0.004280635,0.087293441,0.86728622,3,86.728622
D069,O075,8,548,1.270476056,31,0.495260113,0.154710174,0.269857669,0.722353565,5,72.23535652
D069,O076,8,548,1.270476056,202,0.209924614,0.319442165,0.171734319,0.667816616,34,66.78166162
D069,O077,8,548,1.270476056,648,0.325153788,0.303515085,0.316930252,0.613107267,97,61.31072669
D069,O078,8,548,1.270476056,379,0.223960723,0.064878079,0.224272393,0.840645589,80,84.06455889
D069,O079,8,548,1.270476056,65,0.075519811,0.282963886,0.299403793,0.51375586,9,51.37558605
D069,O080,8,548,1.270476056,206,0.124478381,0.390952102,0.159201992,0.812430792,3,81.24307921
D069,O081,8,548,1.270476056,229,0.311863322,0.040757227,0.190953924,0.52059127,6,52.05912701
D069,O082,8,548,1.270476056,630,0.267185735,0.363424574,0.305398084,0.528725737,144,52.87257373
D069,O083,8,548,1.270476056,89,0.002629244,0.11891721,0.012340148,0.799263288,13,79.92632877
D069,O084,8,548,1.270476056,797,0.372992677,0.000386491,0.00152113,0.993396916,169,99.33969159
D069,O085,8,548,1.270476056,66,0.183976656,0.236269207,0.120756181,0.591017322,11,59.10173219
D069,O086,8,548,1.270476056,135,0.469888219,0.056365997,0.043821459,0.952586866,28,95.25868662
D069,O087,8,548,1.270476056,23,0.111840401,0.071296914,0.089679808,0.791166307,2,79.11663067
D069,O088,8,548,1.270476056,74,0.028069089,0.054085246,0.202673962,0.619616712,14,61.96167125
D069,O089,8,548,1.270476056,55,0.492105028,0.101006081,0.474810428,0.657444473,6,65.74444725
D069,O090,8,548,1.270476056,285,0.03434851,0.377557012,0.057284121,0.757204241,14,75.7204241
D069,O091,8,548,1.270476056,85,0.181583703,0.224320695,0.138841885,0.830164928,8,83.01649276
D069,O092,8,548,1.270476056,303,0.442706311,0.172267227,0.436491903,0.897895329,53,89.78953292
D069,O093,8,548,1.270476056,25,0.276275035,0.078153424,0.291384582,0.958605081,1,95.8605081
D069,O094,8,548,1.270476056,888,0.302089761,0.091469055,0.358945917,0.915650339,193,91.56503387
D069,O095,8,548,1.270476056,29,0.365502327,0.314203797,0.177999519,0.631365154,3,63.13651542
D069,O096,8,548,1.270476056,91,0.16170145,0.264353919,0.069555674,0.545005585,20,54.50055846
D070,O001,1,289,0.887279194,184,0.252173292,0.345006223,0.414518539,1.008029851,43,100.8029851
D070,O002,1,289,0.887279194,71,0.386957289,0.33590604,0.423756547,1.030814136,16,103.0814136
D070,O003,1,289,0.887279194,43,0.48531049,0.109844006,0.373132887,0.562934186,5,56.2934186
D070,O004,1,289,0.887279194,544,0.015441285,0.39993713,0.047767101,0.621494583,12,62.14945825
D070,O005,1,289,0.887279194,472,0.458927508,0.08115278,0.018055532,0.751825682,8,75.18256816
D070,O006,1,289,0.887279194,26,0.466438896,0.19990199,0.36047691,0.537345538,5,53.73455384
D070,O007,1,289,0.887279194,20,0.141130372,0.138764594,0.166622366,0.974703346,2,97.47033455
D070,O008,1,289,0.887279194,217,0.118365868,0.010264005,0.438577644,0.70421183,4,70.42118302
D070,O009,1,289,0.887279194,39,0.272204984,0.243100415,0.446678,0.893215891,1,89.32158912
D070,O010,1,289,0.887279194,78,0.42428609,0.04657399,0.47291634,0.886241643,6,88.62416428
D070,O011,1,289,0.887279194,163,0.257766277,0.230369452,0.067376828,1.041013094,24,104.1013094
D070,O012,1,289,0.887279194,121,0.018977159,0.042108472,0.106166432,0.634587855,7,63.4587855
D070,O013,1,289,0.887279194,38,0.13035544,0.200717694,0.465695355,0.90739434,4,90.73943399
D070,O014,1,289,0.887279194,505,0.055050564,0.385744929,0.323573274,0.956197221,126,95.61972212
D070,O015,1,289,0.887279194,369,0.403527677,0.186961283,0.029180542,1.016098144,88,101.6098144
D070,O016,1,289,0.887279194,990,0.188337728,0.211915952,0.403770273,0.683522338,99,68.35223385
D070,O017,1,289,0.887279194,47,0.235947901,0.205558573,0.450421949,0.98550411,1,98.55041102
D070,O018,1,289,0.887279194,128,0.201594351,0.132120615,0.2466657,1.015365814,15,101.5365814
